UID0,UID1,UID2,UID3,Label,Ttype,Mtype,L1,L2
136,4,85,150,LegoCylinder,1,1,39.0,43.0
136,4,141,150,LegoSpinner,2,2,0.0,0.0
136,4,68,150,LegoSwing,2,3,0.0,0.0
136,4,125,150,LegoClipper,3,1,31.0,0.0
136,4,77,150,LegoQuad,4,4,0.0,0.0
136,4,93,150,LegoQuad,4,5,0.0,0.0
136,4,76,150,LegoQuad,4,6,0.0,0.0
136,4,148,151,LegoDuo,4,7,45.0,0.0
136,4,142,150,LegoDuo,4,8,45.0,0.0
